xPos,yPos,distance
70,75,94.03437816878682
70,78,42.36450351231416
70,81,109.17557434345778
70,84,86.60917787783498
70,87,90.90942306376063
70,90,86.60917787783498
70,93,102.93233680435569
70,96,101.0139503802696
70,99,99.16900370030181
73,75,86.60917787783498
73,78,101.0139503802696
73,81,118.85376566828423
73,84,81.49616759898501
73,87,86.60917787783498
73,90,49.960209654895436
73,93,39.79893728348299
73,96,43.94587128705875
73,99,82.71427818476319
76,75,86.60917787783498
76,78,81.49616759898501
76,81,45.65624266214306
76,84,81.49616759898501
76,87,78.05721237354311
76,90,86.60917787783498
76,93,86.60917787783498
76,96,38.01750258365549
76,99,72.95372141313577
79,75,86.60917787783498
79,78,86.60917787783498
79,81,80.31505953051612
79,84,82.71427818476319
79,87,82.71427818476319
79,90,76.97740016964265
79,93,89.4270686465234
79,96,86.60917787783498
79,99,71.10245975874594
82,75,95.6829556336824
82,78,81.49616759898501
82,81,94.03437816878682
82,84,101.0139503802696
82,87,99.16900370030181
82,90,94.03437816878682
82,93,43.619766270621305
82,96,47.128575013374245
82,99,28.918020106520146
85,75,79.16926896338916
85,78,66.87755726643755
85,81,69.34699867826971
85,84,72.95372141313577
85,87,30.66234434592651
85,90,19.944243224026664
85,93,24.44776185984738
85,96,24.44776185984738
85,99,23.88479021933754
88,75,79.16926896338916
88,78,65.33102678881399
88,81,81.49616759898501
88,84,95.6829556336824
88,87,24.069405712587606
88,90,24.162839968443617
88,93,23.70311797370012
88,96,21.21624744333693
88,99,22.26829535552599
91,75,43.619766270621305
91,78,87.99448732247524
91,81,76.97740016964265
91,84,66.87755726643755
91,87,24.162839968443617
91,90,23.70311797370012
91,93,24.162839968443617
91,96,24.162839968443617
91,99,26.429997303621274
94,75,41.18264042544637
94,78,39.272327580647335
94,81,81.49616759898501
94,84,73.91780236304929
94,87,29.194177180102084
94,90,24.162839968443617
94,93,20.66047809663172
94,96,22.920167687406057
94,99,23.79359067421428
97,75,94.03437816878682
97,78,75.92842980140074
97,81,82.71427818476319
97,84,43.619766270621305
97,87,87.99448732247524
97,90,66.09481251234828
97,93,53.17359605172484
97,96,45.65624266214306
97,99,21.579820030321667
100,75,81.49616759898501
100,78,81.49616759898501
100,81,95.6829556336824
100,84,34.51096037271151
100,87,81.49616759898501
100,90,133.82801305017574
100,93,94.03437816878682
100,96,76.97740016964265
100,99,78.05721237354311
