xPos,yPos,distance
75,45,27.369482873089083
75,46,25.66162132394201
75,47,22.427595970715274
75,48,25.985120617296417
75,49,22.427595970715274
75,50,26.77428231844547
75,51,26.77428231844547
75,52,27.491869168561973
75,53,26.89114346431534
75,54,28.781983908349268
75,55,28.781983908349268
75,56,28.781983908349268
75,57,28.647282148156375
75,58,18.877983071544683
75,59,26.77428231844547
75,60,25.876341614161035
75,61,29.33433978398102
75,62,29.33433978398102
75,63,29.33433978398102
75,64,25.555655099352645
75,65,29.194177180102084
75,66,27.369482873089083
75,67,28.381803003017357
75,68,28.381803003017357
75,69,23.613363332507053
75,70,29.194177180102084
75,71,29.33433978398102
75,72,29.763423397452108
75,73,29.909391281219687
75,74,27.740116537155377
75,75,27.740116537155377
75,76,21.21624744333693
75,77,22.589304039322084
75,78,27.369482873089083
75,79,27.128103549642756
75,80,27.740116537155377
75,81,28.918020106520146
75,82,29.33433978398102
75,83,27.740116537155377
75,84,29.909391281219687
75,85,29.909391281219687
75,86,30.508589746146843
75,87,25.985120617296417
75,88,27.740116537155377
75,89,28.25098712388462
75,90,29.909391281219687
75,91,29.763423397452108
75,92,29.909391281219687
75,93,27.615408184524885
75,94,26.429997303621274
75,95,20.13437217519263
75,96,28.781983908349268
75,97,26.89114346431534
75,98,26.89114346431534
75,99,29.194177180102084
75,100,26.205580384559354
75,101,27.740116537155377
75,102,22.671078253752004
75,103,24.069405712587606
75,104,24.069405712587606
75,105,24.069405712587606
75,106,23.70311797370012
75,107,23.3483220256704
75,108,21.72893443916665
75,109,22.920167687406057
75,110,22.111348032576398
75,111,21.880224975852762
75,112,22.427595970715274
75,113,16.49887089073326
75,114,24.838802581334587
75,115,24.641656501236476
75,116,23.70311797370012
75,117,20.526266762583695
75,118,24.44776185984738
75,119,22.753475410390518
75,120,21.804304679528286
75,121,21.804304679528286
75,122,21.074385776790226
75,123,17.343043569563775
75,124,20.7965420377343
75,125,20.728276065434503
75,126,18.99052894296741
75,127,19.278146794963316
75,128,19.336770079215114
75,129,18.65703238463236
75,130,13.776863474404186
75,131,17.775403904785353
75,132,16.541151408346764
75,133,17.389992799931477
75,134,16.887754206291802
75,135,16.541151408346764
76,45,23.613363332507053
76,46,26.317287468995765
76,47,28.121428675093767
76,48,26.89114346431534
76,49,26.89114346431534
76,50,28.647282148156375
76,51,28.781983908349268
76,52,26.89114346431534
76,53,22.836502765019215
76,54,28.781983908349268
76,55,26.89114346431534
76,56,27.00907883778985
76,57,28.781983908349268
76,58,26.77428231844547
76,59,26.77428231844547
76,60,28.25098712388462
76,61,26.77428231844547
76,62,23.00447766356284
76,63,27.369482873089083
76,64,26.543723661158012
76,65,29.33433978398102
76,66,28.781983908349268
76,67,27.248232997575045
76,68,29.33433978398102
76,69,27.248232997575045
76,70,27.128103549642756
76,71,23.435973794346612
76,72,27.248232997575045
76,73,27.248232997575045
76,74,28.781983908349268
76,75,23.88479021933754
76,76,26.89114346431534
76,77,27.369482873089083
76,78,27.369482873089083
76,79,26.89114346431534
76,80,27.369482873089083
76,81,27.369482873089083
76,82,27.369482873089083
76,83,27.369482873089083
76,84,27.369482873089083
76,85,27.615408184524885
76,86,27.740116537155377
76,87,27.615408184524885
76,88,23.52431810740442
76,89,27.86601116599009
76,90,27.369482873089083
76,91,27.248232997575045
76,92,27.740116537155377
76,93,27.248232997575045
76,94,25.985120617296417
76,95,27.248232997575045
76,96,26.89114346431534
76,97,23.261354567359845
76,98,23.261354567359845
76,99,26.89114346431534
76,100,26.205580384559354
76,101,25.555655099352645
76,102,22.26829535552599
76,103,23.79359067421428
76,104,24.35200842039592
76,105,22.671078253752004
76,106,22.427595970715274
76,107,22.26829535552599
76,108,22.34764815531727
76,109,22.427595970715274
76,110,19.63558400730515
76,111,22.427595970715274
76,112,22.34764815531727
76,113,22.671078253752004
76,114,23.613363332507053
76,115,23.435973794346612
76,116,23.70311797370012
76,117,24.641656501236476
76,118,23.3483220256704
76,119,22.671078253752004
76,120,22.033740376148895
76,121,21.880224975852762
76,122,18.602638696446874
76,123,20.198595839339745
76,124,20.07057504093994
76,125,19.514904037774215
76,126,18.934080735465443
76,127,18.494842245104984
76,128,18.076431666942376
76,129,17.874572709074958
76,130,17.249937509751017
76,131,17.02169059950717
76,132,15.220223178334447
76,133,16.249867957072183
76,134,16.008613600127255
76,135,15.77474649163468
77,45,27.491869168561973
77,46,26.429997303621274
77,47,26.429997303621274
77,48,26.89114346431534
77,49,26.429997303621274
77,50,26.89114346431534
77,51,23.261354567359845
77,52,26.658480569652184
77,53,22.26829535552599
77,54,26.543723661158012
77,55,26.89114346431534
77,56,25.346449788647412
77,57,26.77428231844547
77,58,26.77428231844547
77,59,26.77428231844547
77,60,26.77428231844547
77,61,26.89114346431534
77,62,22.836502765019215
77,63,27.248232997575045
77,64,23.089440298056683
77,65,27.369482873089083
77,66,23.435973794346612
77,67,27.369482873089083
77,68,27.248232997575045
77,69,26.89114346431534
77,70,27.369482873089083
77,71,27.369482873089083
77,72,27.369482873089083
77,73,23.79359067421428
77,74,27.128103549642756
77,75,27.369482873089083
77,76,27.248232997575045
77,77,27.740116537155377
77,78,26.429997303621274
77,79,23.97672553935921
77,80,27.369482873089083
77,81,27.248232997575045
77,82,18.494842245104984
77,83,27.369482873089083
77,84,27.248232997575045
77,85,26.317287468995765
77,86,27.740116537155377
77,87,27.993109341865374
77,88,27.740116537155377
77,89,27.00907883778985
77,90,18.230991157789397
77,91,26.543723661158012
77,92,23.79359067421428
77,93,27.248232997575045
77,94,27.248232997575045
77,95,26.543723661158012
77,96,26.543723661158012
77,97,26.77428231844547
77,98,26.77428231844547
77,99,27.369482873089083
77,100,26.205580384559354
77,101,26.094862527106063
77,102,24.54430787539229
77,103,17.066832356530384
77,104,23.3483220256704
77,105,22.671078253752004
77,106,22.427595970715274
77,107,22.427595970715274
77,108,22.427595970715274
77,109,22.033740376148895
77,110,21.432834436959173
77,111,22.427595970715274
77,112,22.34764815531727
77,113,22.18953085342039
77,114,20.26325039141276
77,115,23.3483220256704
77,116,22.753475410390518
77,117,23.613363332507053
77,118,22.508145623100642
77,119,23.00447766356284
77,120,22.111348032576398
77,121,21.654108208529145
77,122,20.865280951218594
77,123,20.26325039141276
77,124,20.007200137557078
77,125,17.389992799931477
77,126,18.65703238463236
77,127,18.025520165447684
77,128,17.824843755613518
77,129,17.389992799931477
77,130,16.887754206291802
77,131,16.541151408346764
77,132,16.37337734870606
77,133,16.04830018348329
77,134,15.510787023040104
77,135,15.510787023040104
78,45,42.36450351231416
78,46,26.89114346431534
78,47,26.77428231844547
78,48,810.5591435859585
78,49,27.128103549642756
78,50,27.369482873089083
78,51,27.369482873089083
78,52,430.6478709154571
78,53,70.21323205227537
78,54,25.768512709752677
78,55,127.38628504184082
78,56,51.28622685581782
78,57,101.0139503802696
78,58,26.317287468995765
78,59,810.5591435859585
78,60,63.857603460781824
78,61,82.71427818476319
78,62,21.804304679528286
78,63,28.25098712388462
78,64,28.381803003017357
78,65,28.25098712388462
78,66,21.50606403455799
78,67,27.740116537155377
78,68,21.654108208529145
78,69,28.25098712388462
78,70,27.86601116599009
78,71,28.25098712388462
78,72,21.21624744333693
78,73,28.121428675093767
78,74,28.25098712388462
78,75,28.121428675093767
78,76,21.21624744333693
78,77,28.25098712388462
78,78,27.615408184524885
78,79,28.25098712388462
78,80,28.381803003017357
78,81,20.66047809663172
78,82,28.381803003017357
78,83,28.647282148156375
78,84,28.918020106520146
78,85,28.647282148156375
78,86,22.033740376148895
78,87,28.781983908349268
78,88,22.111348032576398
78,89,28.781983908349268
78,90,21.579820030321667
78,91,28.25098712388462
78,92,28.781983908349268
78,93,28.25098712388462
78,94,28.121428675093767
78,95,21.074385776790226
78,96,26.89114346431534
78,97,26.89114346431534
78,98,27.369482873089083
78,99,27.369482873089083
78,100,27.00907883778985
78,101,26.094862527106063
78,102,24.44776185984738
78,103,23.70311797370012
78,104,23.00447766356284
78,105,22.427595970715274
78,106,22.18953085342039
78,107,21.72893443916665
78,108,21.804304679528286
78,109,21.804304679528286
78,110,16.799683354734018
78,111,21.804304679528286
78,112,22.111348032576398
78,113,21.287931718318504
78,114,22.753475410390518
78,115,22.671078253752004
78,116,21.95670146499718
78,117,23.089440298056683
78,118,17.343043569563775
78,119,21.880224975852762
78,120,21.004197704934775
78,121,20.66047809663172
78,122,19.696512624040544
78,123,19.104490419059342
78,124,19.047331040870027
78,125,15.77474649163468
78,126,17.726250604781313
78,127,17.343043569563775
78,128,16.9321536072831
78,129,16.49887089073326
78,130,16.008613600127255
78,131,15.77474649163468
78,132,15.510787023040104
78,133,15.32783839902109
78,134,15.00967270856614
78,135,14.805136028013186
79,45,26.205580384559354
79,46,810.5591435859585
79,47,993.5878084277849
79,48,810.5591435859585
79,49,810.5591435859585
79,51,28.781983908349268
79,52,26.89114346431534
79,53,29.055410979885373
79,54,26.89114346431534
79,55,26.89114346431534
79,56,19.455145013059152
79,57,26.89114346431534
79,58,26.89114346431534
79,59,28.781983908349268
79,60,28.781983908349268
79,61,25.66162132394201
79,62,29.33433978398102
79,63,27.740116537155377
79,64,27.128103549642756
79,65,27.369482873089083
79,66,27.369482873089083
79,67,29.909391281219687
79,68,27.248232997575045
79,69,27.86601116599009
79,70,28.25098712388462
79,71,29.475920304534377
79,72,28.781983908349268
79,73,25.039283868909546
79,74,28.25098712388462
79,75,18.934080735465443
79,76,27.86601116599009
79,77,28.781983908349268
79,78,26.89114346431534
79,79,27.248232997575045
79,80,27.993109341865374
79,81,29.33433978398102
79,82,26.89114346431534
79,83,28.647282148156375
79,84,30.2058766134903
79,85,27.86601116599009
79,86,27.740116537155377
79,87,27.86601116599009
79,88,29.909391281219687
79,89,23.79359067421428
79,90,27.740116537155377
79,91,25.45060189643108
79,92,23.3483220256704
79,93,20.07057504093994
79,94,27.248232997575045
79,95,27.248232997575045
79,96,28.781983908349268
79,97,26.89114346431534
79,98,25.768512709752677
79,99,28.513894992776304
79,100,25.140802189579194
79,101,25.768512709752677
79,102,26.429997303621274
79,103,23.70311797370012
79,104,19.944243224026664
79,105,23.52431810740442
79,106,22.111348032576398
79,107,22.427595970715274
79,108,19.2198947953776
79,109,21.432834436959173
79,110,23.175063316377035
79,111,23.00447766356284
79,112,23.70311797370012
79,113,22.427595970715274
79,114,24.54430787539229
79,115,24.44776185984738
79,116,23.70311797370012
79,117,23.3483220256704
79,118,23.3483220256704
79,119,23.00447766356284
79,120,21.880224975852762
79,121,21.804304679528286
79,122,20.26325039141276
79,123,20.934497813811888
79,124,20.526266762583695
79,125,19.047331040870027
79,126,19.104490419059342
79,127,19.104490419059342
79,128,18.494842245104984
79,129,17.775403904785353
79,130,17.48469514066499
79,131,17.203776167712036
79,132,15.813225991828897
79,133,16.49887089073326
79,134,15.736462728453064
79,135,16.04830018348329
80,45,27.740116537155377
80,46,26.429997303621274
80,47,26.317287468995765
80,48,21.50606403455799
80,49,28.25098712388462
80,50,26.89114346431534
80,51,26.77428231844547
80,52,24.838802581334587
80,53,26.89114346431534
80,54,26.543723661158012
80,55,26.658480569652184
80,56,21.50606403455799
80,57,26.89114346431534
80,58,27.369482873089083
80,59,28.25098712388462
80,60,24.641656501236476
80,61,27.369482873089083
80,62,27.00907883778985
80,63,26.77428231844547
80,64,23.261354567359845
80,65,26.658480569652184
80,66,27.248232997575045
80,67,23.3483220256704
80,68,29.33433978398102
80,69,26.429997303621274
80,70,27.369482873089083
80,71,27.128103549642756
80,72,27.740116537155377
80,73,26.317287468995765
80,74,29.055410979885373
80,75,28.918020106520146
80,76,27.369482873089083
80,77,27.248232997575045
80,78,27.369482873089083
80,79,27.740116537155377
80,80,27.740116537155377
80,81,25.66162132394201
80,82,28.781983908349268
80,83,27.369482873089083
80,84,28.25098712388462
80,85,27.740116537155377
80,86,27.740116537155377
80,87,27.740116537155377
80,88,28.918020106520146
80,89,28.781983908349268
