xPos,yPos,distance
70,75,82.71427818476319
70,76,73.91780236304929
70,77,82.71427818476319
70,78,78.05721237354311
70,79,73.91780236304929
70,80,73.91780236304929
70,81,101.0139503802696
70,82,87.99448732247524
70,83,73.91780236304929
70,84,76.97740016964265
70,85,81.49616759898501
70,86,43.619766270621305
70,87,47.51235862254096
70,88,86.60917787783498
70,89,94.03437816878682
70,90,38.01750258365549
70,91,72.95372141313577
70,92,73.91780236304929
70,93,78.05721237354311
70,94,87.99448732247524
70,95,86.60917787783498
70,96,99.16900370030181
70,97,109.17557434345778
70,98,80.31505953051612
70,99,78.05721237354311
70,100,76.97740016964265
71,75,89.4270686465234
71,76,87.99448732247524
71,77,101.0139503802696
71,78,94.03437816878682
71,79,81.49616759898501
71,80,87.99448732247524
71,81,101.0139503802696
71,82,81.49616759898501
71,83,86.60917787783498
71,84,73.91780236304929
71,85,81.49616759898501
71,86,76.97740016964265
71,87,94.03437816878682
71,88,94.03437816878682
71,89,81.49616759898501
71,90,94.03437816878682
71,91,87.99448732247524
71,92,85.2688050843232
71,93,82.71427818476319
71,94,81.49616759898501
71,95,80.31505953051612
71,96,82.71427818476319
71,97,99.16900370030181
71,98,94.03437816878682
71,99,86.60917787783498
71,100,81.49616759898501
72,75,44.955603899217216
72,76,85.2688050843232
72,77,81.49616759898501
72,78,81.49616759898501
72,79,81.49616759898501
72,80,87.99448732247524
72,81,82.71427818476319
72,82,86.60917787783498
72,83,87.99448732247524
72,84,87.99448732247524
72,85,82.71427818476319
72,86,85.2688050843232
72,87,82.71427818476319
72,88,81.49616759898501
72,89,82.71427818476319
72,90,82.71427818476319
72,91,87.99448732247524
72,92,87.99448732247524
72,93,81.49616759898501
72,94,86.60917787783498
72,95,86.60917787783498
72,96,86.60917787783498
72,97,86.60917787783498
72,98,86.60917787783498
72,99,87.99448732247524
72,100,87.99448732247524
73,75,42.982532537229744
73,76,43.619766270621305
73,77,86.60917787783498
73,78,47.51235862254096
73,79,101.0139503802696
73,80,73.91780236304929
73,81,43.619766270621305
73,82,82.71427818476319
73,83,49.960209654895436
73,84,47.51235862254096
73,85,51.744795304517986
73,86,133.82801305017574
73,87,86.60917787783498
73,88,82.71427818476319
73,89,87.99448732247524
73,90,87.99448732247524
73,91,87.99448732247524
73,92,86.60917787783498
73,93,87.99448732247524
73,94,87.99448732247524
73,95,87.99448732247524
73,96,94.03437816878682
73,97,87.99448732247524
73,98,87.99448732247524
73,99,87.99448732247524
73,100,86.60917787783498
74,75,42.36450351231416
74,76,81.49616759898501
74,77,82.71427818476319
74,78,92.44423286123617
74,79,72.95372141313577
74,80,80.31505953051612
74,81,76.97740016964265
74,82,44.61366304734636
74,83,25.346449788647412
74,84,72.01562444532655
74,85,47.128575013374245
74,86,73.91780236304929
74,87,87.99448732247524
74,88,78.05721237354311
74,89,76.97740016964265
74,90,73.91780236304929
74,91,72.95372141313577
74,92,81.49616759898501
74,93,87.99448732247524
74,94,92.44423286123617
74,95,82.71427818476319
74,96,86.60917787783498
74,97,76.97740016964265
74,98,76.97740016964265
74,99,99.16900370030181
74,100,80.31505953051612
75,75,82.71427818476319
75,76,29.055410979885373
75,77,79.16926896338916
75,78,76.97740016964265
75,79,73.91780236304929
75,80,76.97740016964265
75,81,72.95372141313577
75,82,82.71427818476319
75,83,76.97740016964265
75,84,94.03437816878682
75,85,72.01562444532655
75,86,42.982532537229744
75,87,46.75123205701334
75,88,76.97740016964265
75,89,73.91780236304929
75,90,82.71427818476319
75,91,73.91780236304929
75,92,87.99448732247524
75,93,86.60917787783498
75,94,78.05721237354311
75,95,54.68767090460642
75,96,73.91780236304929
75,97,80.31505953051612
75,98,81.49616759898501
75,99,101.0139503802696
75,100,73.91780236304929
76,75,109.17557434345778
76,76,82.71427818476319
76,77,72.95372141313577
76,78,38.01750258365549
76,79,44.955603899217216
76,80,79.16926896338916
76,81,73.91780236304929
76,82,82.71427818476319
76,83,78.05721237354311
76,84,101.0139503802696
76,85,73.91780236304929
76,86,70.21323205227537
76,87,81.49616759898501
76,88,42.36450351231416
76,89,39.79893728348299
76,90,72.95372141313577
76,91,72.95372141313577
76,92,87.99448732247524
76,93,72.01562444532655
76,94,73.91780236304929
76,95,94.03437816878682
76,96,72.95372141313577
76,97,66.09481251234828
76,98,41.764811438377116
76,99,86.60917787783498
76,100,78.05721237354311
77,75,87.99448732247524
77,76,72.95372141313577
77,77,82.71427818476319
77,78,69.34699867826971
77,79,66.87755726643755
77,80,86.60917787783498
77,81,76.97740016964265
77,82,30.974779616537212
77,83,74.90897946750623
77,84,47.51235862254096
77,85,89.4270686465234
77,86,69.34699867826971
77,87,101.0139503802696
77,88,82.71427818476319
77,89,72.95372141313577
77,90,70.21323205227537
77,91,78.05721237354311
77,92,82.71427818476319
77,93,75.92842980140074
77,94,38.01750258365549
77,95,45.30308448883065
77,96,76.97740016964265
77,97,49.960209654895436
77,98,76.97740016964265
77,99,44.955603899217216
77,100,102.93233680435569
78,75,42.36450351231416
78,76,87.99448732247524
78,77,94.03437816878682
78,78,75.92842980140074
